Temperature,PID_Error,PID_p,PID_i,PID_d,PID_value,Output_PWM
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
44.80 ,0,1,0,0,1,19
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.10 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.00 ,0,0,0,0,0,20
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
45.20 ,0,-1,0,0,20,0
